Units,Weight ,Value,Country Name,Description,Commodity Code
0,294,7948,FRANCE,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,556,15915,ITALY,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,202,3736,TURKEY,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,912,18251,SPAIN,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,51,1936,HUNGARY,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,282,15084,CZECH REPUBLIC,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,21,1213,SLOVAKIA,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,106,3950,Other Countries,"OTHER TRANSFORMERS, OVER 16 BUT NOT MORE THAN 500 KVA",85043300
0,2678,35186,LEBANON,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,77,4232,UNITED ARAB EMIRATES,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,175,11477,CHINA,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,39,1636,SOUTH KOREA,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,671,62534,U.S.A,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,372,10949,GERMANY,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,599,15618,FRANCE,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,127,4054,ITALY,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,53,1292,TURKEY,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,865,17024,SPAIN,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,517,21402,HUNGARY,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,127,3362,Other Countries,"OTHER TRANSFORMERS, OVER 500 KVA",85043400
0,29,1708,INDIA,Static converters for automatic data processing machines and unit,85044010
0,6,1085,THAILAND,Static converters for automatic data processing machines and unit,85044010
0,30,4563,MALAYSIA,Static converters for automatic data processing machines and unit,85044010
0,3,1065,SINGAPORE,Static converters for automatic data processing machines and unit,85044010
0,15,3600,VIETNAM,Static converters for automatic data processing machines and unit,85044010
0,1145,72885,CHINA,Static converters for automatic data processing machines and unit,85044010
0,12,1297,TAIWAN,Static converters for automatic data processing machines and unit,85044010
0,29,4665,SOUTH KOREA,Static converters for automatic data processing machines and unit,85044010
0,46,7281,JAPAN,Static converters for automatic data processing machines and unit,85044010
0,86,15893,U.S.A,Static converters for automatic data processing machines and unit,85044010
0,30,5761,CANADA,Static converters for automatic data processing machines and unit,85044010
0,4,2589,MEXICO,Static converters for automatic data processing machines and unit,85044010
0,25,4269,FINLAND,Static converters for automatic data processing machines and unit,85044010
0,7,2045,DENMARK,Static converters for automatic data processing machines and unit,85044010
0,10,1110,SWITZERLAND,Static converters for automatic data processing machines and unit,85044010
0,31,9082,GERMANY,Static converters for automatic data processing machines and unit,85044010
0,20,5237,UNITED KINGDOM,Static converters for automatic data processing machines and unit,85044010
0,84,5835,FRANCE,Static converters for automatic data processing machines and unit,85044010
0,26,1127,ITALY,Static converters for automatic data processing machines and unit,85044010
0,15,1208,POLAND,Static converters for automatic data processing machines and unit,85044010
0,105,6615,Other Countries,Static converters for automatic data processing machines and unit,85044010
0,3,1557,UNITED ARAB EMIRATES,Other Static converters,85044090
0,98,8419,INDIA,Other Static converters,85044090
0,20,3625,THAILAND,Other Static converters,85044090
0,2,2236,SINGAPORE,Other Static converters,85044090
0,17,4275,VIETNAM,Other Static converters,85044090
0,938,73197,CHINA,Other Static converters,85044090
0,90,3950,TAIWAN,Other Static converters,85044090
0,31,2470,SOUTH KOREA,Other Static converters,85044090
0,30,1554,JAPAN,Other Static converters,85044090
0,710,45074,PHILIPPINES,Other Static converters,85044090
0,5,3034,INDONESIA,Other Static converters,85044090
0,87,1285,EGYPT,Other Static converters,85044090
0,287,75491,U.S.A,Other Static converters,85044090
0,74,12944,CANADA,Other Static converters,85044090
0,71,9706,MEXICO,Other Static converters,85044090
0,47,7189,FINLAND,Other Static converters,85044090
0,9,1728,SWEDEN,Other Static converters,85044090
0,19,2011,DENMARK,Other Static converters,85044090
0,48,17719,SWITZERLAND,Other Static converters,85044090
0,7,1691,AUSTRIA,Other Static converters,85044090
0,153,27950,GERMANY,Other Static converters,85044090
0,8,1050,BELGIUM,Other Static converters,85044090
0,24,7313,UNITED KINGDOM,Other Static converters,85044090
0,315,26617,FRANCE,Other Static converters,85044090
0,312,25007,ITALY,Other Static converters,85044090
0,23,1409,TURKEY,Other Static converters,85044090
0,116,4296,SPAIN,Other Static converters,85044090
0,42,2701,POLAND,Other Static converters,85044090
0,9,1251,ESTONIA,Other Static converters,85044090
0,46,3981,CZECH REPUBLIC,Other Static converters,85044090
0,95,13068,SLOVAKIA,Other Static converters,85044090
0,11,2506,"E.D.,N.E.S",Other Static converters,85044090
0,55,8604,Other Countries,Other Static converters,85044090
0,355,19577,CHINA, inductors for power supplies for automatic data processing machi,85045010
0,87,3495,SOUTH KOREA, inductors for power supplies for automatic data processing machi,85045010
0,20,2413,U.S.A, inductors for power supplies for automatic data processing machi,85045010
0,22,1420,CANADA, inductors for power supplies for automatic data processing machi,85045010
0,89,5496,FRANCE, inductors for power supplies for automatic data processing machi,85045010
0,56,3892,Other Countries, inductors for power supplies for automatic data processing machi,85045010
0,55,5697,UNITED ARAB EMIRATES,Other inductors for power supplies for automatic data processing ,85045090
0,68,3407,INDIA,Other inductors for power supplies for automatic data processing ,85045090
0,3,2008,VIETNAM,Other inductors for power supplies for automatic data processing ,85045090
0,405,48620,CHINA,Other inductors for power supplies for automatic data processing ,85045090
0,572,19744,SOUTH KOREA,Other inductors for power supplies for automatic data processing ,85045090
0,93,12252,U.S.A,Other inductors for power supplies for automatic data processing ,85045090
0,224,29441,CANADA,Other inductors for power supplies for automatic data processing ,85045090
0,192,14211,FINLAND,Other inductors for power supplies for automatic data processing ,85045090
0,12,1005,SWITZERLAND,Other inductors for power supplies for automatic data processing ,85045090
0,38,5490,AUSTRIA,Other inductors for power supplies for automatic data processing ,85045090
0,73,8137,GERMANY,Other inductors for power supplies for automatic data processing ,85045090
0,3,1189,NETHERLANDS,Other inductors for power supplies for automatic data processing ,85045090
0,5,1486,UNITED KINGDOM,Other inductors for power supplies for automatic data processing ,85045090
0,34,3089,FRANCE,Other inductors for power supplies for automatic data processing ,85045090
0,32,2004,ITALY,Other inductors for power supplies for automatic data processing ,85045090
0,17,1518,SPAIN,Other inductors for power supplies for automatic data processing ,85045090
0,13,2126,SLOVENIA,Other inductors for power supplies for automatic data processing ,85045090
0,28,2037,SLOVAKIA,Other inductors for power supplies for automatic data processing ,85045090
0,96,5770,Other Countries,Other inductors for power supplies for automatic data processing ,85045090
0,2761,34150,UNITED ARAB EMIRATES,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,2032,24896,INDIA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,79,2131,MALAYSIA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,35,1256,VIETNAM,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,585,16969,CHINA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,6015,229064,SOUTH KOREA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,41,7775,JAPAN,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,49,2842,PHILIPPINES,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,281,27506,U.S.A,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,51,3722,CANADA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,53,2957,FINLAND,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,1772,49384,SWEDEN,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,117,15553,SWITZERLAND,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,10,1590,AUSTRIA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,497,34195,GERMANY,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,4,1242,NETHERLANDS,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,54,9979,BELGIUM,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,77,11672,UNITED KINGDOM,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,508,31506,FRANCE,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,340,13789,ITALY,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,1534,48718,TURKEY,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,358,4888,SPAIN,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,274,6888,POLAND,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,37,1337,HUNGARY,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,86,2306,ROMANIA,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,75,6395,Other Countries,"PARTS FOR TRANSFORMERS, STATIC CONVERTERS AND INDUCTORS",85049000
0,20,1497,U.S.A,OTHER PERMANENT MAGNETS AND THE LIKE,85051900
0,4,2831,NORWAY,OTHER PERMANENT MAGNETS AND THE LIKE,85051900
0,15,2001,GERMANY,OTHER PERMANENT MAGNETS AND THE LIKE,85051900
0,22,1543,UNITED KINGDOM,OTHER PERMANENT MAGNETS AND THE LIKE,85051900
0,145,2900,Other Countries,OTHER PERMANENT MAGNETS AND THE LIKE,85051900
0,87,1554,CHINA,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,23,1887,JAPAN,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,15,1234,U.S.A,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,7,1620,GERMANY,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,76,4197,ITALY,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,29,1621,TURKEY,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,27,2293,Other Countries,"ELECTROMAGNETIC COUPLINGS, CLUTCHES ABD BRAKES",85052000
0,30,1217,CHINA,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,16,2172,U.S.A,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,7,1017,DENMARK,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,10,1195,GERMANY,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,5,2562,UNITED KINGDOM,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,86,5596,Other Countries,"OTHER ELECTRO-MAGNETIC ARTICLES, INCLUDING PARTS",85059000
0,12,1144,MALAYSIA,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,253,18955,SINGAPORE,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,1286,10946,CHINA,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,10,1337,JAPAN,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,828,10265,INDONESIA,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,528,6386,EGYPT,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,92,6705,U.S.A,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,61,1680,Other Countries,DRY BATTERIES 1.5V FOR PORTABLE EQUIPMENT(maganese dioxide),85061010
0,100,21271,CHINA,"LITHIUM DRY BATTERIES 1.5V AND OVER , FOR PORTABLE EQUIPMINT",85065010
0,55,4959,U.S.A,"LITHIUM DRY BATTERIES 1.5V AND OVER , FOR PORTABLE EQUIPMINT",85065010
0,185,4771,Other Countries,"LITHIUM DRY BATTERIES 1.5V AND OVER , FOR PORTABLE EQUIPMINT",85065010
0,6,1470,CHINA,OTHER DRY BATTERIES OF LITHIUM.,85065090
0,10,7826,U.S.A,OTHER DRY BATTERIES OF LITHIUM.,85065090
0,4,3067,UNITED KINGDOM,OTHER DRY BATTERIES OF LITHIUM.,85065090
0,16,2990,Other Countries,OTHER DRY BATTERIES OF LITHIUM.,85065090
0,123,2161,CHINA,OTHER DRY BATTERIES,85068090
0,24,1024,SWEDEN,OTHER DRY BATTERIES,85068090
0,27,1240,GERMANY,OTHER DRY BATTERIES,85068090
0,127,3908,FRANCE,OTHER DRY BATTERIES,85068090
0,58,2867,Other Countries,OTHER DRY BATTERIES,85068090
0,3267,36465,SULTANATE OF OMAN,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,397,4037,UNITED ARAB EMIRATES,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,798,7322,THAILAND,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,3029,23700,CHINA,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,1290,11397,TAIWAN,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,73455,534220,SOUTH KOREA,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,875,9303,JAPAN,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,526,4620,INDONESIA,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,2823,57880,U.S.A,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,231,3591,MEXICO,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,25,1183,SWEDEN,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,86,2056,AUSTRIA,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,905,16543,GERMANY,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,12,1422,UNITED KINGDOM,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,15,1454,FRANCE,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,1294,12883,ITALY,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,2030,19735,TURKEY,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,2286,21809,SPAIN,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,887,7635,SLOVENIA,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,816,7033,CZECH REPUBLIC,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,372,4901,Other Countries,LEAD-ACID ELECTRIC ACCUMULATORS FOR PISTON ENGINES,85071000
0,82,1155,UNITED ARAB EMIRATES,OTHER LEAD-ACID ACCUMULATORS,85072000
0,306,4393,VIETNAM,OTHER LEAD-ACID ACCUMULATORS,85072000
0,1596,28065,CHINA,OTHER LEAD-ACID ACCUMULATORS,85072000
0,114,1989,TAIWAN,OTHER LEAD-ACID ACCUMULATORS,85072000
0,185,6253,PHILIPPINES,OTHER LEAD-ACID ACCUMULATORS,85072000
0,1442,36806,U.S.A,OTHER LEAD-ACID ACCUMULATORS,85072000
0,52,1318,FINLAND,OTHER LEAD-ACID ACCUMULATORS,85072000
0,187,7181,SWEDEN,OTHER LEAD-ACID ACCUMULATORS,85072000
0,55,4440,SWITZERLAND,OTHER LEAD-ACID ACCUMULATORS,85072000
0,307,4359,PORTUGAL,OTHER LEAD-ACID ACCUMULATORS,85072000
0,1427,22796,GERMANY,OTHER LEAD-ACID ACCUMULATORS,85072000
0,893,14694,UNITED KINGDOM,OTHER LEAD-ACID ACCUMULATORS,85072000
0,503,13014,FRANCE,OTHER LEAD-ACID ACCUMULATORS,85072000
0,1927,31235,ITALY,OTHER LEAD-ACID ACCUMULATORS,85072000
0,49,1259,GREECE,OTHER LEAD-ACID ACCUMULATORS,85072000
0,35,2481,SPAIN,OTHER LEAD-ACID ACCUMULATORS,85072000
0,310,4200,POLAND,OTHER LEAD-ACID ACCUMULATORS,85072000
0,149,1610,SLOVENIA,OTHER LEAD-ACID ACCUMULATORS,85072000
0,161,2026,"E.D.,N.E.S",OTHER LEAD-ACID ACCUMULATORS,85072000
0,265,5072,Other Countries,OTHER LEAD-ACID ACCUMULATORS,85072000
0,97,2819,INDIA,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,99,1950,CHINA,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,321,11549,U.S.A,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,1427,58028,SWEDEN,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,130,4515,GERMANY,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,100,2071,FRANCE,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,203,5958,ITALY,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,45,2581,SPAIN,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,124,4111,CZECH REPUBLIC,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,93,2341,Other Countries,NICKEL-CADMIUM ELECTRIC ACCUMULATORS,85073000
0,16,4335,VIETNAM,OTHER ACCUMULATORS,85076000
0,347,33278,CHINA,OTHER ACCUMULATORS,85076000
0,15,4647,U.S.A,OTHER ACCUMULATORS,85076000
0,34,5130,FRANCE,OTHER ACCUMULATORS,85076000
0,1,3568,TURKEY,OTHER ACCUMULATORS,85076000
0,2,1309,POLAND,OTHER ACCUMULATORS,85076000
0,27,5027,Other Countries,OTHER ACCUMULATORS,85076000
0,314,1481,VIETNAM,OTHER ACCUMULATORS,85078000
0,1323,28823,CHINA,OTHER ACCUMULATORS,85078000
0,248,2947,TAIWAN,OTHER ACCUMULATORS,85078000
0,83,5895,JAPAN,OTHER ACCUMULATORS,85078000
0,278,14416,U.S.A,OTHER ACCUMULATORS,85078000
0,180,7069,SWEDEN,OTHER ACCUMULATORS,85078000
0,8,1297,SWITZERLAND,OTHER ACCUMULATORS,85078000
0,69,1056,PORTUGAL,OTHER ACCUMULATORS,85078000
0,329,7339,GERMANY,OTHER ACCUMULATORS,85078000
0,109,7030,UNITED KINGDOM,OTHER ACCUMULATORS,85078000
0,133,5048,FRANCE,OTHER ACCUMULATORS,85078000
0,389,7034,ITALY,OTHER ACCUMULATORS,85078000
0,19,3962,TURKEY,OTHER ACCUMULATORS,85078000
0,200,2765,POLAND,OTHER ACCUMULATORS,85078000
0,363,6937,Other Countries,OTHER ACCUMULATORS,85078000
0,106,1222,MALAYSIA,PARTS FOR ELECTRIC ACCUMULATORS,85079000
0,598,9013,CHINA,PARTS FOR ELECTRIC ACCUMULATORS,85079000
0,36,1091,JAPAN,PARTS FOR ELECTRIC ACCUMULATORS,85079000
0,223,2816,INDONESIA,PARTS FOR ELECTRIC ACCUMULATORS,85079000
